id,original_word_count,summary_3sent,summary_3sent_words,summary_2sent,summary_2sent_words,word_limited_summary,word_limited_words,original_highlights,highlights_word_count
74b05767d3a129b25a3c7b7b7dc2069a4fdda711,993,"Later that afternoon, Watson crashed the Lamborghini Gallardo he was driving, killing Terry, a former race car driver who was the operations manager at the Richard Petty Driving Experience at Walt Disney World. It's a freak thing that happened,' said Timothy Horvath, a Terry family friend. Terry grew up in a racing family in Michigan.",55,"Because I'm a gangsta like that. Later that afternoon, Watson crashed the Lamborghini Gallardo he was driving, killing Terry, a former race car driver who was the operations manager at the Richard Petty Driving Experience at Walt Disney World.",39,"I ma drive all the cars they have in one day. Lol.' His brother, Adam, was also a race car driver. Tragic: Gary Terry, 36, died and his driver was hospitalized after their Lamborghini crashed at Disney world .",39,"The Exotic Driving Experience park lets racing fans drive top-end cars .
Gary Terry, 36, died in the crash and was on the passengers side .
Tavon Watson, 24-year-old hotel bellhop, was driving and was taken to hospital for treatment .
Day at the racetrack was a gift from Watson's wife for his birthday .
Disney World spokesman said driver 'lost control' of the Lamborghini .
Family friend said working at Disney attraction was a 'dream job' for Terry, a former race car driver from Michigan .",87
bd8ee6dece2be0f54139168a7bc5306f54c57824,295,"Scroll down for video . Former NSA chief General Keith Alexander has warned that the U.S. and her allies are at an ever growing risk of a systemic cyber-assault, with energy infrastructure likely to be hacker's prime target . Alexander, who led the U.S. battle against cyber-threats for much of the last decade, was speaking at a private dinner held by IHS CERAWeek in Texas last week, reports the Daily Telegraph.",71,"Scroll down for video . Former NSA chief General Keith Alexander has warned that the U.S. and her allies are at an ever growing risk of a systemic cyber-assault, with energy infrastructure likely to be hacker's prime target .",39,"We are not prepared for that,' he warned. Scroll down for video . The payments nexus of the major banks could also be paralysed he warned. Alexander also voice his concern about the hacking threat from a terrorist organization such as ISIS.",42,"General Keith Alexander has warned that the U.S. and her allies are at an ever growing risk of a systemic cyber-assault .
He predicts that energy infrastructure would be hacker's prime target .
'We are not prepared for that,' he warned in Texas last week .
Also voiced his concerns about the hacking threat from a terrorist organization such as ISIS .",62
e1d16a9f58a63a0e282e5bbad4b0f49334bea667,968,"Ousman Jatta, 45, married wife Beryl, 88, in Gambia 13 years ago and moved back to the UK with her when she became ill with dementia in 2006. Mr Jatta had threatened to go on hunger strike unless Bristol City Council hand over his wife, who he says has pleaded to return home to her husband. A spokesman for Bristol City Council said: 'We have been in regular contact with Mr Jatta over a period of time regarding his wife's care and are pleased to have agreed an appropriate care plan with him which puts the best interests of Mrs Jatta first.'",102,"'Every time I go to the Gambia I contact social services for respite, but they never told me they were going to keep my wife. Mr Jatta had threatened to go on hunger strike unless Bristol City Council hand over his wife, who he says has pleaded to return home to her husband .",54,"'Every time I go to the Gambia I contact social services for respite, but they never told me they were going to keep my wife. 'I would never neglect Beryl. I love Beryl. Beryl is my first priority.",38,"Ousman Jatta married to wife Beryl 13 years ago after meeting in Gambia .
Couple lived in Africa until 2006 when Mrs Jatta became ill with dementia and they moved to Bristol .
Mr Jatta took wife to care home in February when he went to Africa .
But he says Bristol City Council have not allowed her to return home .",62
611d5bc10724a1211293012bebd184709035a34d,431,England's Gary Ballance receives treatment on the field after he was struck by a shot from Jos Buttler . Joe Root plays a shot during his 142-run total on day four at the Sir Vivian Richards Stadium . Umpire Steve Davis dropped a bit of a clanger in the afternoon with his lbw call on Buttler .,57,HISTORY'S WARNING . Umpire Steve Davis dropped a bit of a clanger in the afternoon with his lbw call on Buttler .,22,"UMPIRE DAVIS STUMPED . Buttler reviewed the decision and to no-one’s surprise, DRS showed the ball was missing leg stump by so much it didn’t even pitch in line. A BISHOO BLUNDER? Leg spinner Devendra Bishoo was conspicuous in his absence for West Indies against England .",47,"England were held to draw against West Indies in 2009 despite leaving their opponents with a hefty target of 503 .
Gary Ballance battled on in Antigua despite suffering a knock to his arm .
Joe Root made an impressive contribution with his 142 runs .",46
5231a93ff48e3dcdc22ea9df981237c26a474714,547,"When protesters held the winged figure at a Wednesday morning rally outside North Charleston's City Hall, the artwork was widely photographed. The figure, painted black in mourning for the family, has wings because it's going to heaven, Hyman said. ""It was very emotionally moving.",44,"The figure, painted black in mourning for the family, has wings because it's going to heaven, Hyman said. Each day, the protesters call Hyman and he either carries the angel-winged artwork to the protest, or the protesters come over to his home to pick it up.",46,"The figure, painted black in mourning for the family, has wings because it's going to heaven, Hyman said. Hyman was happy to oblige. ""It was very emotionally moving. Hyman's wife, Kay, says her husband always paints from the heart.",39,"The Walter Scott shooting inspired a local artist to create artwork .
Phillip Hyman crafted the angel-winged artwork in the middle of the night .
Protesters from the Black Lives Matter movement have started using it as his symbol .",40
9d5a64da66af5afceb41bcd19b9d903d5de3616e,1274,"The product, Phynova Joint and Muscle Relief, contains sigesbeckia, a herb traditionally used to treat aches and pains caused by arthritis. 'They are often surprised by the idea, but many have experienced their skin flaring up when they are stressed, so once I explain the science behind why that happens they are very keen to include it.' 'The idea behind homeopathy is that dilute forms of substances that cause the symptoms of a condition can also help to treat it.",80,"'I use homeopathy myself - most commonly Nux Vom, which I take when I get indigestion - and I do suggest the remedies to some of my patients. 'The idea behind homeopathy is that dilute forms of substances that cause the symptoms of a condition can also help to treat it.",51,"TURMERIC FOR ACHES AND PAINS . ACUPUNCTURE FOR MIGRAINES . If medication or lifestyle changes such as reducing stress aren't working, acupuncture will often help. 'I have had acupuncture myself for neck pain in the past.",36,"The Government's drug regulator has approved a 'herbal remedy'
Phynova Joint and Muscle Relief, contains sigesbeckia .
The traditional Chinese herb is traditionally used to treat aches and pains .
Dr Uzma Ali advises patients with aches to take a curcumin supplement .",43
1a4aa37686eb3faf622c75b70a6aaa05b9a233b5,311,Not by a long way. Mohammed Shatnawi bizarrely scored an own goal by kicking the ball over his head at the weekend . Maybe he thought what he was about to do was the best way to eliminate any impending danger.,41,"Mohammed Shatnawi bizarrely scored an own goal by kicking the ball over his head at the weekend . As the Al Whidat striker closed in on goal and lashed a venomous strike on target, Shatnawi got down well to stop it with his foot, an impulsive reaction block.",48,James Collins can rest easy. Not by a long way. Maybe he thought what he was about to do was the best way to eliminate any impending danger. Or maybe he even mistook his team-mates for opponents.,37,"Mohammad Shatnawi scored a bizzare own goal in the Jordanian league .
His Al Faisaly side were a goal down against rivals Al Whidat .
He made a brave block but overhead kicked the rebound into his own net .",40
5b6ccadd9221ee6d53959fd1b46f66c2865dd25d,880,"Scientists have found that male stegosaurus (top) had different shaped armoured plates to females (bottom) Palaeontologists say male stegosaurus could have used them to show off their prowess in much the same way as peacocks do today. Examples include the fans of peacocks, the tall crests of roosters or the long tail feathers of some birds of paradise, which are used to attract and court mates. Stegosaurus (above) lived around 150 million years ago but scientists have been baffled by differences between the shape of the plates on some fossils - leading some to believe they were different species .",100,"The research team believe that the males may have had the larger, broader plates for use in mating displays while the females had the sharper taller plates, that may have helped to discourage unwanted attention or predators. Stegosaurus (above) lived around 150 million years ago but scientists have been baffled by differences between the shape of the plates on some fossils - leading some to believe they were different species .",71,"Now new research revealed that male and female stegosaurus had different shaped plates running along their backs. the researchers looked at indirect evidence of sexually dimorphic display structures, which are evident today in birds. This suggests they belonged to two different sexes instead. 'These broad plates would have provided a great display surface to attract mates.",56,"Stegosaurus fossils have been found with two different types of plate along their backs - large broad plates and taller sharper plates that are smaller .
Experts long believed they belonged to separate species of stegosaurus .
New research found the different shapes may distinguish male and females .
Palaeontologists say the plates could have been used to help attract a mate .",63
4a24646390922d92286679405a57b5565600c003,489,"The owner of the Mystic Pizza restaurant made famous in a 1988 movie has pleaded guilty to federal tax charges. 'Federal law requires all financial institutions to file a CTR for currency transactions that exceed $10,000,' the release said. The Hartford Courant reported the restaurant was previously required to pay $105,000 to 110 workers for failing to pay them mandatory overtime and paying them under minimum wage.",67,"The owner of the Mystic Pizza restaurant made famous in a 1988 movie has pleaded guilty to federal tax charges. Prosecutors said he's agreed to paying $234,407 in restitution over the tax returns along with interest and penalties.",38,"They say he then filed false tax returns to hide the income. Owner: Mystic Pizza owner John Zelepos (seen here in 2008) has pleaded guilty to federal tax charges . A slice of heaven: The famed 'Mystic Pizza' opened in 1973. The famed pizza restaurant opened in 1973, according to Mystic Pizza's website.",53,"The U.S. Attorney's Office says Mystic Pizza's 48-year-old owner John Zelepos faces up to 15 years in prison .
He has pleaded guilty to tax evasion and financial structuring offenses .
Prosecutors between 2006 and 2010, Zelepos diverted just over $567,000 from Mystic Pizza's gross receipts .
He diverted the money into his personal bank accounts and those of family members, they said .
Prosecutors said Zelepos also made bank deposits under $10,000 to skip currency transaction reports filed by banks .
Mystic Pizza became a tourist attraction after Julia Roberts starred in a 1988 movie about the lives of three waitresses working there .",105
1611205ea7d0451fb98caffb3b31a13e8ccf643e,499,"The Pi Kappa Alpha chapter at USU decided to suspend Wray after his arrest  and then 'voluntarily ceased operations, other than general meetings'. Wray faces up to 15 years in prison if he is convicted. The USU Student Association website still lists Wray as the president of the school's Pi Kappa Alpha chapter.",53,Wray faces up to 15 years in prison if he is convicted and is supposed to appear First District Court on May 4 . The USU Student Association website still lists Wray as the president of the school's Pi Kappa Alpha chapter.,42,"He also admitted to groping two other women. All of the women were under 21. The Pi Kappa Alpha chapter at USU decided to suspend Wray after his arrest  and then 'voluntarily ceased operations, other than general meetings'. USU could also discipline, suspend or expel him.",46,"Ryan Wray, 26, charged with second-degree felony forcible sexual abuse .
USU Pi Kappa Alpha chapter suspended operations after Wray's arrest .
The 2013-14 president was suspended by fraternity after allegations .
Wray faces up to 15 years in prison and could be disciplined by school .
Incidents allegedly occurred between last October and Wray's March arrest .",58
f47232a521689cbd463a64d1bea4ebacc4609729,331,Smith suffered a broken leg and a dislocated ankle while attempting to block a John Arne Riise free-kick during the fifth round clash at Anfield in February 2006. Alan Smith has denied claims that Liverpool fans attacked the ambulance he was travelling to hospital in during Manchester United's FA Cup fifth round exit nine years ago . The dislocated ankle was worse than the leg break because I snapped ligaments and there were complications.,74,Smith suffered a broken leg and a dislocated ankle while attempting to block a John Arne Riise free-kick during the fifth round clash at Anfield in February 2006. Alan Smith has denied claims that Liverpool fans attacked the ambulance he was travelling to hospital in during Manchester United's FA Cup fifth round exit nine years ago .,57,WARNING GRAPHIC CONTENT . And Liverpool's medical staff were great. They were worried that because there was no blood flowing that I could have had a club foot. 'I knew I was never going to be the same player.,39,"Liverpool beat Manchester United 1-0 in the FA Cup fifth round in 2006 .
Alan Smith suffered a broken leg and a dislocated ankle during the game .
Reports claimed Liverpool fans attacked the ambulance with Smith in .",39
08407e8a4629fcfbee9b3feb32574fb36e3f47c9,710,"Parkinson and her husband were just expecting to see a couple metal pieces. She found one article about a Newfoundland whose owner knew something was awry only when he heard an alarm go off from his dog's belly. ""She had a dog that actually consumed her whole dog bed,"" Parkinson said.",51,"Parkinson and her husband were just expecting to see a couple metal pieces. ""She had a dog that actually consumed her whole dog bed,"" Parkinson said.",26,"She recently ate three. The X-ray, however, was disturbing. Parkinson and her husband were just expecting to see a couple metal pieces. Follow-up X-rays Monday on Mocha showed a few pieces of metal left, ""but they were moving along"" and the vet expected her to pass them naturally.",48,"A Boston-area dog ate three of her owner's wristwatches .
A veterinarian removed about 1 lb. of watch parts from her stomach .
Mocha the Doberman is now doing well .",31
e865434d5fef489d5a6845e9998384aa0bbf648e,406,"Soon, Aoki puts his legs in the air - and 28-month-old Holly hops on. 'The most important things in training your dogs are consistency, patience, respect and love,' Aoki revealed to the website. Skilled: Aoki's Instagram page and YouTube pages feature multiple videos of Ace and Holly performing tricks .",50,"Border collie Ace is seen on top of his owner and trainer Dai Aoki's lap . Aoki also works as a dog trainer, and runs the Waterloo, Australia-based company Positive Dog Care.",32,"Border collie Ace is seen on top of his owner and trainer Dai Aoki's lap . Soon, Holly the border collie hops onto Aoki's legs . Ta-da! Holly and Ace finish the trick by standing on their hind legs .",40,"Border collies Ace and Holly were caught on camera performing a gravity-defying feat together .
The two pooches stood up on their hind legs while balancing on their owner and trainer Dai Aoki .
They have appeared in a number of videos showing off their tricks .",47
31b802fc9797fba5f23cd7b67f832837d935cf96,1056,"Peter Hiett, a decorated former prison guard at Feltham Young Offenders Institution, said staff would put inmates in a cell padded with mattresses and leave them to fight out any differences. There were high levels of 'unpredictable and reckless' violence among the 240 boys aged 15 to 18 at Feltham Young Offenders' Institution last year , a report by Her Majesty's Inspectorate of Prisons found (file picture) Claims from former prison officer Peter Hiett about Feltham echo that of scenes in 1999 film Fight Club (above) Earlier this year, it was revealed that inmates at Feltham represent 48 different gangs, fuelling a 'constant juggling' by prison officers to keep the boys apart. 'Improving Feltham A is very much a work in progress, and will take time because of the multiple challenges that need to be addressed.'",136,"Mr Hiett told The Sunday People: 'It was like a sport for them. There were high levels of 'unpredictable and reckless' violence among the 240 boys aged 15 to 18 at Feltham Young Offenders' Institution last year , a report by Her Majesty's Inspectorate of Prisons found (file picture) Claims from former prison officer Peter Hiett about Feltham echo that of scenes in 1999 film Fight Club (above) Earlier this year, it was revealed that inmates at Feltham represent 48 different gangs, fuelling a 'constant juggling' by prison officers to keep the boys apart.",94,"Scroll down for video . The former officer said: 'There would be 15 or 20 lads from the same gang on the same wing. They would protect each other, deal drugs. Staff would advise prisoners to admit a lesser charge.'",40,"Former prison guard claims fights between inmates are organised by staff .
Peter Hiett, 49, said staff would put rivals in a cell and let them battle it out .
Said gangs also control full wings at Feltham Young Offenders Institution .
Feltham named as the most violent prison in England and Wales last year .",56
da711fad61e8c8b991e9507fbd7a476fe504ef79,218,"Aviva Premiership club Gloucester will face a Rugby Football Union hearing after selecting lock Mariano Galarza for their league game against Sale Sharks last month. 'The case will be heard by an independent panel of Jeremy Summers, Bonike Erinle and Robert Horner on Monday, April 27.' He went on as a 54th-minute substitute for Tom Savage.",56,Aviva Premiership club Gloucester will face a Rugby Football Union hearing after selecting lock Mariano Galarza for their league game against Sale Sharks last month. He went on as a 54th-minute substitute for Tom Savage.,35,"The RFU has said Galarza should have been ineligible for the match. Mariano Galarza played for Gloucester against Sale Sharks despite the fact that he's ineligible . He went on as a 54th-minute substitute for Tom Savage. Gloucester currently lie ninth in the Aviva Premiership, and it is feasible that they could be hit by a points deduction.",58,"Gloucester are in danger of being given a points deduction by the RFU .
The Aviva Premiership side played Mariano Galarza against Sale Sharks .
The lock was ineligible to feature so they will now face a panel hearing .",40
9142c7318de40994077eba2096eceb88dea00f96,793,"'No one should've been out there in a kayak,' he said on Sunday. They had been part of a group of seven that were kayaking along the Dungeness Spit (pictured) Dennis Caines, who was also on the trip, said the weather was calm as the group stopped at the New Dungeness Lighthouse (pictured) for lunch. Caines and his wife Linda, who were riding with the group in a tandem kayak, said that within 10 minutes of the wind picking up they couldn't see anyone else in their group .",89,"Caines and his wife Linda, who were riding with the group in a tandem kayak, said that within 10 minutes of the wind picking up they couldn't see anyone else in their group . 'We lost two good friends and one is struggling,' Caines, who called Walkey 'such a beautiful person', told King 5 News.",55,"Fellow kayaker William D. Kelley, 50, remains hospitalized. Caines and the group left the lighthouse around 1.30pm. At around 2.30pm, Walkley, Austin and Kelley were spotted by a lighthouse attendant, who notified the Coast Guard. 'It just feels unreal,' said Linda Caines.",42,"Mandi L. Walkley, 39, and Jacob M. Austin, 52, had been in the Dungeness Bay for one to two hours before the Coast Guard could rescue them .
They both passed away from their injuries after being hospitalized .
William D. Kelley, 50, was also rescued by the Coast Guard and has improved from critical to serious condition .
Weather was predicted to be stormy on Saturday and an advisory had been issued on Friday, according to the sheriff's office .
But friend Dennis Caines, who was kayaking with the group, said the weather had been calm earlier that day .",101
a6a5491edb0c96c4391b6a8c4504416b3572b3a1,431,"The 'wheels' the building is being moved on are large, cylinder-shaped metal rollers. The People's Daily reports the large brick building is 1,700 square metres in size and requires more than 1,000 wheels to make the daily 'walk' possible. While it should only take three days to move the building to its newly assigned spot, engineers say the preparation has taken over a month.",64,"The 'wheels' the building is being moved on are large, cylinder-shaped metal rollers. The building was 111 feet tall and weighed 15,140 tonnes.",23,"The 'wheels' the building is being moved on are large, cylinder-shaped metal rollers. The entire building was initially placed on metal plates, which then had the cylinder-shaped rollers wedged between them. The building was 111 feet tall and weighed 15,140 tonnes. The building has been placed on metal plates which have cylinder-shaped rollers wedged between them .",57,"Chinese hospital marked for demolition because of road expansion project .
Bosses asked team of engineers to put two-storey building on 'wheels'
More than 1,000 rollers have been placed under the large brick building .
It is pushed 8 metres a day on giant metal rollers out of the demolition zone .",52
86674491bda790dfb04d7251ca9bdc4567169989,699,"Dereck Chisora is being lined up for a summer comeback and British heavyweight rival David Price is firmly in his sights. 'Del Boy' has not boxed since he was stopped by switch-hitting Tyson Fury at London's ExCeL Arena . 'In that last fight, Tyson Fury did brilliantly and Dereck had a lot of problems with his eye and he has had to have something done to his eye.",68,"Dereck Chisora is being lined up for a summer comeback and British heavyweight rival David Price is firmly in his sights. 'In that last fight, Tyson Fury did brilliantly and Dereck had a lot of problems with his eye and he has had to have something done to his eye.",50,Dereck Chisora is being lined up for a summer comeback against British heavyweight rival David Price . He just loves it.' 'Everybody loves a domestic clash and between two big guys it would be something special.' 'It just shows there are some big fights for Dereck in this division.,49,"Heavyweight boxer Dereck Chisora is planning a summer comeback .
Promoter Frank Warren has revealed Chisora is back in training .
Chisora has not boxed since defeat to switch-hitting Tyson Fury .
Fellow heavyweight David Price is being lined up to fight Chisora .",44
9cffb331bf6e72b6ac3b867b7a8cbc8b28614819,1114,"The mysterious Moai statues of Easter Island have gazed inland for hundreds of years. They believe that the hats, or 'pukao', were rolled up ramps to reach the top of the figures which measure up to 40ft (12 metres) tall. Experts believe they have finally discovered how the Rapa Nui people placed distinctive hats made of red stone on top of some of the Easter Island figures’ heads, more than 700 years ago .",74,"Experts believe they have finally discovered how the Rapa Nui people placed distinctive hats made of red stone on top of some of the Easter Island figures’ heads, more than 700 years ago . Standing guard: An estimated 100 pukao have been discovered so far, either in place on the statues or scattered nearby.",54,The mysterious Moai statues of Easter Island have gazed inland for hundreds of years. Mystery solved? But it is a mystery as to how the vast carved stones were transported into position. The mode of transport would have taken about two weeks.,42,"Rapa Nui people placed red stone 'hats' or pukao on some of the statues .
Oregon University say they may have used ramps to raise the stones .
The team used physics to model possible methods of raising the 'hats'
Some 100 pukao have been found on the remote  island in the Pacific Ocean .",55
a8eada3f2128097d840f9c63136f9626b54b5a6d,921,"The Prime Minister pledged to deliver effective ‘home rule’ for England - giving MPs the same powers to set tax rates which have been agreed for Scotland following last year's independent referendum. Scroll down for video . Under Mr Cameron's plan English, Welsh and Northern Irish MPs being able to set a separate rate of income tax to that in Scotland with MPs north of the border having no say .",71,"It will mean English, Welsh and Northern Irish MPs being able to set a separate rate of income tax to that in Scotland – where the SNP is expected to hold sway after the election – with MPs north of the border having no say. But Mr Cameron, speaking Lincoln, said: ‘We do not support English nationalists, we do not want an English Parliament, we are the Conservative and Unionist Party through and through.",74,"Mr Cameron said in the interests of fairness English MPs must be given a veto on legislation that no longer applies in Scotland. Scroll down for video . The plan will involve reforming Parliament’s committee stage, where MPs discuss legislation in detail. David Cameron is the agent and the campaign manager for the SNP,’ Mr Murphy said.",57,"The Tories publish a separate 'English manifesto' for the first time .
Mr Cameron said delivering 'home rule' for England is a top priority .
Tory government will introduce the new system before March 2016 budget .
It will allow English MPsto set separate rate of income tax to Scotland .",51
ce18162c57c41ac03c43f5c199866e4f373e09b7,777,"Former England team director Andy Flower is now technical director of elite coaching at the ECB . Meanwhile, Pietersen, who is using social media app Periscope to film himself getting a sun tan or whistling, continues to dominate the PR battle against the ECB, who botched his axing and have totally mismanaged the fall-out since. Sepp Blatter’s smooth procession to a ridiculous fifth term as FIFA president continued at the Central American CONCACAF Congress in the Bahamas.",77,"Andy Flower, England team director who guided sides to three Ashes triumphs and the world No 1 spot, will not be interfering in any way with the work of the next director of England cricket. Likewise, the FA say they have no problems with England manager Roy Hodgson’s agent being Leon Angel who also looks after emerging international Danny Rose.",60,Sepp’s no messiah . Sepp Blatter’s smooth procession to a ridiculous fifth term as FIFA president continued at the Central American CONCACAF Congress in the Bahamas. God help us. Andrew Strauss is part of Sky’s top-heavy team of cricket pundits for the Ashes series.,44,"Andy Flower guided England to three Ashes wins over Australia .
Former team director also led England to the world No 1 ICC ranking .
Andrew Strauss is a front-runner to becoming director of England Cricket .",37
9d1d5e52f9f4e75519a8976066556563c7c74568,949,"Single mother Adriana Alvarez, 22, has revealed what it's really like to live on McDonald's wages, where she makes only $10.50 an hour and can only afford to sleep in a moldy basement in Chicago . Alvarez (pictured with her three-year-old son Manny) says that even with assistance from food stamps, Medicaid, and a child care subsidy, she is barely getting by, despite having word for McDonald's for five years . Last year more than 100 McDonald's employees, including Alvarez, who were part of Fight For $15 were arrested after they protested a McDonald's shareholder meeting to demand the $15 an hour wage .",104,"Adriana Alvarez, 22, says that even with assistance from food stamps, Medicaid, and a child care subsidy, she is barely getting by, despite having worked for McDonald's for five years. Last year more than 100 McDonald's employees, including Alvarez, who were part of Fight For $15 were arrested after they protested a McDonald's shareholder meeting to demand a wage raise.",60,Alvarez said her situation is not unique. And higher wages aren't all Alvarez and her co-workers are fighting for. But Alvarez hope she will get to see change in her own life soon. There has been some change.,38,"Adriana Alvarez, 22, makes $10.50 an hour and must rely on food stamps, Medicaid and a child care subsidy to get by with her three-year-old son .
She said water seeps into her apartment when it rains and she loses a day of wages when her son is ill because she doesn't get sick days .
Alvarez is a leader with Fight for $15, an international movement to raise minimum wage laws and acquire the right to unionize .
Half of the nation's fast food workers require some kind of government assistance, according to a recent study .",98
4e23cc50344f795c31b1ba610db5df1e973b3009,190,"Navratilova, who won 18 Grand Slam singles titles as a player, and Poland's Radwanska, who is currently ranked No 9, issued statements on Friday to announce the parting. Martina Navratilova watches Agnieszka Radwanska in action during this year's Australian Open . Radwanska has struggled this season and was knocked out in the first round in Stuttgart this week .",59,"Navratilova, who won 18 Grand Slam singles titles as a player, and Poland's Radwanska, who is currently ranked No 9, issued statements on Friday to announce the parting. Martina Navratilova watches Agnieszka Radwanska in action during this year's Australian Open .",41,They announced in December that they would work together. Martina Navratilova watches Agnieszka Radwanska in action during this year's Australian Open . Radwanska has struggled this season and was knocked out in the first round in Stuttgart this week . The French Open starts on May 24.,47,"Martina Navratilova could not commit '100 per cent to the project'
The pair only started working together in December last year .
Agnieszka Radwanska is struggling for consistency this season .
The Pole slumped to an early defeat in Stuttgart this week .",43
ffbe852a371ec67a4668e6afa8ec984675dcbc42,1051,"Trolls are more likely to veer off-topic and have fewer similarities in terms of language and content compared to posts by other users. In terms of activity, the research also found that FBUs purposefully try to create discussions, or actively respond to an on-going discussion. Trolls were also more likely to have had posts deleted than other users and over the 18-month study period, the number of deleted posts by FBUs increased.",72,"Posts made by antisocial web users, or trolls, are less readable (centre) in terms of language  and coherency and are more likely to veer off-topic and have fewer similarities than posts by other users (left). These traits are unlikely to help recognise a troll in their own right, but when combined, the researchers found they could be used to identify a troll with 80% accuracy .",66,"They purposefully try to create discussions, or actively respond to an on-going discussion . As a result they spend more time in individual threads than NBUs. FBUs contribute significantly more posts per thread they participate in, according to the results. 'One could also investigate the effects of having multiple antisocial users participate in a discussion.'",55,"Researchers studied 40 million posts made by 1.7 million web users .
From this they divided people into two groups - Future-Banned Users (FBUs) and Never-Banned Users (NBUs)
They built an algorithm that scans posts for signs of antisocial behaviour .
Study shows this algorithm can identify potential trolls in 80% of cases .",54
c99d0f52958a75ac0cef845b5c316a31c8b1acb9,876,"Former Wisconsin sheriff's deputy Andrew Steele, pictured in court earlier this month, has been found not legally responsible in the killing of his wife and sister-in-law on Thursday . Defense attorneys argued that Lou Gehrig's disease had damaged Steele's brain, making him not criminally responsible for the deaths . The former deputy had started the dryer and vented it back into the room and he had set up a grill loaded with hot charcoal in the room in a possible suicide attempt by carbon monoxide.",85,"A former Wisconsin sheriff's deputy with Lou Gehrig's disease has been found not legally responsible in the killing of his wife and sister-in-law. This undated photo provided by Rachelle Putnam shows Ashlee Steele, left, and her sister, Kacee Tollefsbol, both were found dead of gunshot wounds at Steele's home in Fitchburg, Wisconsin, last August .",55,A former Wisconsin sheriff's deputy with Lou Gehrig's disease has been found not legally responsible in the killing of his wife and sister-in-law. Scroll down for video . The defendant had claimed he blacked out during the killings. Prosecutors believed Steele planned the killings.,44,"Former Wisconsin sheriff's deputy Andrew Steele, 40, has been found not legally responsible in the killing of his wife and sister-in-law .
He shot dead wife Ashlee Steele, 39, and her sister Kacee Tollefsbol, 38, on August 22 .
His defense team had argued that Lou Gehrig's disease had damaged his brain, making him not criminally responsible for the deaths .
Prosecutors believed Steele had planned the killings abnd a third sister said he had displayed inappropriate feelings towards Tollefsbol .",81
617e7b7d263e92fa6db8046cb65e448dac3f527b,396,"The Tateyama Kurobe Alpine Route opened for visitors today, with tourists marvelling at the 65ft high walls . The impressive route opened in 1971 and usually draws about a million visitors every year although numbers have failed to reach that figure in the last few years. Other noteworthy sights along the alpine route include Kurobe Dam, hot springs and the Hida Mountains .",63,"The Tateyama Kurobe Alpine Route opened for visitors today, with tourists marvelling at the 65ft high walls . It is hoped that numbers can rise again to reach one million with the help of the sightseeing route operator Hokuriku Shinkansen Line opening last month .",45,"Walled wonder! The Tateyama Kurobe Alpine Route opened for visitors today, with tourists marvelling at the 65ft high walls . Today tourists followed to photograph the walls. Over a million people visit the walls every year, although this dropped to 910,000 last year .",44,"Tateyama Kurobe Alpine Route opened to the public on today allowing guests to marvel at the colossal snow walls .
The 1000ft section can be walked by visitors, and usually draws a million tourists every year .
The snowy section is part of a 37km route, with sights such as Kurobe Dam and the Hida Mountains on the way .",60
8818b0040ed97f8251a8f20fea993ff3f3662dc0,681,"But the Kathmandu Valley's other pagodas, stupas and shrines -- also built mostly of red brick hundreds of years ago -- suffered surprisingly little damage and remained standing next to  structures which disappeared. The worst architectural losses have included the majestic Shiva temple pagoda and its twin, the Narayan temple pagoda, which dominated Kathmandu's main Durbar Square. The locality had undergone years of extensive restoration work thanks to foreign and local artists and funding.",74,"But the Kathmandu Valley's other pagodas, stupas and shrines -- also built mostly of red brick hundreds of years ago -- suffered surprisingly little damage and remained standing next to  structures which disappeared. Several miles away from Kathmandu, witnesses have been unable to immediately confirm the levels of destruction which have occurred in the lavish town of Bhaktapur.",58,"(CNN)When the earthquake hit, many of Nepal's most renowned pagodas in and around Kathmandu crumbled into rubble-covered stumps. Both pagodas also served as public platforms. It is not immediately known if the inner courtyard and rooms are safe. The fate of the Pashupatinath Temple complex near Kathmandu's international airport is also not known.",53,"Several of Nepal's best known landmarks have been destroyed by the earthquake of April 25 .
But outside the capital Kathmandu there is hope that many have survived .",29
66e4d165406e05710c42dabf02e090eb91e9c846,972,"However, this only works on predators that hunt using sight while bats tend to be immune to such devices. In some images they removed the owls eyes (far left) or removed the eye spots (far right) Eye spots are a common feature on butterfly wings, like the Bycyclus anyana butterfly above, but scientists have been divided over whether they were intended to mimic other predators or simply confuse predators . The wing patterns of the eyed hawk moth is said to resemble the dark nose and the light coloured eyes of a fox .",94,"In some images they removed the owls eyes (far left) or removed the eye spots (far right) Eye spots are a common feature on butterfly wings, like the Bycyclus anyana butterfly above, but scientists have been divided over whether they were intended to mimic other predators or simply confuse predators . Atlas moths (above) have colourful patterns on their wings that are thought to mimic the head of a cobra .",71,"Often they help to lure them away from vital body parts or confuse them. 'Their intimidating effect has been proved to increase when they are revealed abruptly. Many species of butterfly have eye-spots as part of the pattern on their wings. The Atlas butterfly, for example, has a pattern that looks like the head of a cobra.",57,"Biologists at Jyväskylä University in Finland studied how wild great tits reacted to images of the wings of butterflies and the faces of owls .
The tits were startled and tried to flee at the sight of owl faces with open eyes, and butterflies that had eye spots on them that mimiced owl eyes .
They say their study is evidence that butterfly eye spots mimic predators .
Scientists have long debated whether butterfly eye spots were an example of Batesian mimicry or if the patterns simply served to confuse predators .",92
